68	gs://singlem-sra-nextflow/pipeline5_workdir/49/69749484a0ecd5cc85fe58f7687835	1	30m 23s	COMPLETED
80	gs://singlem-sra-nextflow/pipeline5_workdir/cd/69ff07780505aa67042fa3874d823a	1	6m 18s	COMPLETED
83	gs://singlem-sra-nextflow/pipeline5_workdir/73/6c5e7f17488b881bd63e0808efdd0e	1	50m 45s	COMPLETED
82	gs://singlem-sra-nextflow/pipeline5_workdir/99/598993a7173e90aa2e75ae99c462aa	1	17m 21s	COMPLETED
84	gs://singlem-sra-nextflow/pipeline5_workdir/05/bae9b38d5f997471b98dfbaba46a20	1	41m 31s	COMPLETED
86	gs://singlem-sra-nextflow/pipeline5_workdir/1f/5d192258ac56db5b205cd094b1e609	1	29m 3s	COMPLETED
74	gs://singlem-sra-nextflow/pipeline5_workdir/13/9008c6e278639784869ad36190a484	1	12m 59s	COMPLETED
87	gs://singlem-sra-nextflow/pipeline5_workdir/e7/49ad99b6140a11c91785911de1e93b	1	17m 13s	COMPLETED
88	gs://singlem-sra-nextflow/pipeline5_workdir/7e/ecfff35f472fdbec3b7f0b31bea321	1	1h 35m 42s	COMPLETED
89	gs://singlem-sra-nextflow/pipeline5_workdir/c5/8d441620ff9ef207ba027408864bc6	1	25m 40s	COMPLETED
76	gs://singlem-sra-nextflow/pipeline5_workdir/4f/4507140a9221e9aefe45a6e113bbe4	1	1m 40s	COMPLETED
75	gs://singlem-sra-nextflow/pipeline5_workdir/18/e54aa7a3b5307a71786998d3b02456	1	1h 1m 39s	COMPLETED
77	gs://singlem-sra-nextflow/pipeline5_workdir/53/8879623eff0a7372f4be9a2d7163de	1	620ms	COMPLETED
78	gs://singlem-sra-nextflow/pipeline5_workdir/5d/eed2d22f07555fe49ab36df110d78f	1	2m 39s	COMPLETED
79	gs://singlem-sra-nextflow/pipeline5_workdir/ee/e5ff1033a8f2e40a2b273369dce895	1	6m 59s	COMPLETED
81	gs://singlem-sra-nextflow/pipeline5_workdir/bd/e934cac77bc0d0c947f571531d0430	1	26m 38s	COMPLETED
90	gs://singlem-sra-nextflow/pipeline5_workdir/a4/b0ce4d6f65c09911c368d234478889	1	19m 56s	COMPLETED
92	gs://singlem-sra-nextflow/pipeline5_workdir/99/5dabb85c2e01e4911666f3fc0375bc	1	1m 43s	COMPLETED
93	gs://singlem-sra-nextflow/pipeline5_workdir/a2/34e2e233abd35ded9c0ed3f5c4d65a	1	7m 33s	COMPLETED
94	gs://singlem-sra-nextflow/pipeline5_workdir/66/4fa1145d751214ed784a89c7743088	1	7m 38s	COMPLETED
85	gs://singlem-sra-nextflow/pipeline5_workdir/87/7af15196e820ad8a315df1d264fbd4	1	34m 50s	COMPLETED
91	gs://singlem-sra-nextflow/pipeline5_workdir/cd/d429753190b0bc69e071cb9d13238c	1	23m 24s	COMPLETED
99	gs://singlem-sra-nextflow/pipeline5_workdir/17/60ebce8d3821edd5f8a74e503b6d02	1	6m 19s	COMPLETED
95	gs://singlem-sra-nextflow/pipeline5_workdir/02/2f0b534d470c6900d24f44db633690	1	19m 32s	COMPLETED
97	gs://singlem-sra-nextflow/pipeline5_workdir/2e/961576747d3cbcb5760987ca12f5c5	1	5m 32s	COMPLETED
98	gs://singlem-sra-nextflow/pipeline5_workdir/46/2c1f3fa10a2864ec46d34fcdd76ae2	1	1m 50s	COMPLETED
96	gs://singlem-sra-nextflow/pipeline5_workdir/8b/3d25de918e1fa96c244efc1c3bba51	1	31m 32s	COMPLETED
100	gs://singlem-sra-nextflow/pipeline5_workdir/88/3bbc9b622c5ba3c38e3dab352c887b	1	12m 20s	COMPLETED
101	gs://singlem-sra-nextflow/pipeline5_workdir/ae/a9d66a1910ad99322f02ce9f9e7051	2	7m 42s	COMPLETED
102	gs://singlem-sra-nextflow/pipeline5_workdir/c7/f1e50155425aba95cc6dad2d7b5497	2	15m 33s	COMPLETED
